BS1,BS2,BS3,BS4,BS5,BS6,BS7,BS8
541.3069982944508,453.05270453528027,478.0943189347034,557.9926970100978,480.58372100078054,374.25939264324376,374.33247058174555,377.07412058623726
538.2955149177526,456.6932748037699,479.70553892434333,554.0916759970909,477.3046669979725,374.5797973160695,370.9574594767463,376.14662291153377
537.5317517437311,459.6153266154395,479.5933707534921,551.2098913846097,476.32919173583696,373.89251829309404,367.7496106372796,377.46625706066834
537.6367573843781,461.5692597268636,478.09288523084297,549.2364616852929,476.0672923166835,371.83937852085205,364.7577180419426,379.02718498575206
537.6317921196426,464.0018701149619,476.97054224913006,546.8162046914445,475.62910291698165,370.56170436451134,361.5778234084834,380.78677395616353
535.9415675454171,467.30582838094057,477.89307947902944,543.6814731460615,473.8762584399856,371.047285190806,358.8402559549392,381.40361045179156
532.6732583190216,470.878723882632,480.3381988763804,539.8581234705712,470.39067617142473,373.13499258493823,355.6975067265976,380.3924801776145
528.4724689813387,474.97731552846176,484.6605413966647,536.0354422792107,466.145034298807,377.0626318529191,353.9811094329091,377.9383631202891
523.104061327714,479.22367665836146,489.7932841996151,531.9618595424997,460.971857909185,382.1600307294754,352.60439665976503,374.8539149564786
517.1100097455959,484.1362416266861,495.9246677491555,527.102364015895,454.8020259616055,388.1646606109451,352.2270975346736,371.598293060631
509.797192126896,489.4433659076103,502.7649433221119,521.678399752114,447.6842325752302,394.6853270647256,352.36034045924083,368.0641530427705
502.1929031739947,495.4768200394652,509.63385339233355,515.9904641311117,439.7472073662146,401.6515266074424,353.2669799650787,365.0054131345399
494.24522999035344,501.7494054368126,517.1800083679753,510.0674791000793,432.00267723207287,408.7157677402678,355.4792289925996,362.8303341384624
486.04005209643475,508.2423107387243,524.7374984610038,504.31511075448,423.8607860522934,416.4165249917162,358.7132581472811,361.33839540314415
478.3081327099971,514.7383276150721,532.1517001866728,498.97544615883896,415.9313832546152,423.6458591682973,362.69126160841483,360.8215696610113
470.5652406612482,521.064241664382,539.0779668616831,493.6697982671173,408.4894670318645,430.8062091475456,366.99413981572025,361.35189393978504
464.37511411630396,526.3280944714727,545.2770822964346,489.48037917719756,401.91138174302586,436.9758695761823,371.0159931055448,362.6217446309228
459.7245545105156,530.6775330847897,550.093737876336,486.8326333836002,397.4132543176583,441.7452552662817,374.9629921574716,363.5670193794747
